"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US04017","Navajo County, Arizona","38115","2048","10570","1333","9390","1302","10450","1722","4274","1053","3431","820","10.4","(X)","52.9","3.1","23.1","5.5","52.2","7.3","65.9","7.9","70.9","9.7","85.2","6.7","(X)","(X)","4.8","2.1","5.2","3.3","0.8","1.0","9.5","5.9","3.6","4.2","1.9","3.1","(X)","(X)","7.9","2.2","16.5","5.3","10.7","5.4","2.0","1.8","0.7","1.1","0.6","1.0","(X)","(X)","28.2","3.4","48.9","7.8","29.5","5.7","17.4","6.1","18.8","8.4","5.5","3.6","(X)","(X)","6.2","1.8","6.3","3.8","6.8","4.0","5.4","3.4","6.0","4.3","6.8","4.1","(X)","(X)"
"0500000US04019","Pima County, Arizona","439775","7192","165033","5872","91758","5111","108601","5867","36289","3002","38094","3485","11.5","(X)","66.1","1.2","54.2","2.4","65.6","2.4","75.8","2.3","76.9","3.3","80.9","3.2","(X)","(X)","2.9","0.3","4.3","0.7","1.5","0.7","3.0","0.8","2.2","1.1","1.2","0.7","(X)","(X)","7.1","0.6","12.5","1.2","4.9","1.1","3.9","1.0","1.4","0.9","3.4","1.6","(X)","(X)","17.6","1.1","25.0","2.1","18.0","2.2","12.8","2.0","7.0","2.3","8.2","1.9","(X)","(X)","6.3","0.6","3.9","0.7","10.0","1.5","4.5","0.9","12.6","2.9","6.2","2.3","(X)","(X)"
"0500000US04021","Pinal County, Arizona","151363","5319","43669","3590","34737","3600","42776","4393","13263","2074","16918","2913","26.6","(X)","70.5","2.4","62.8","4.0","61.1","4.7","79.0","3.9","81.7","4.8","79.1","6.8","(X)","(X)","2.9","0.8","6.2","2.2","0.8","0.7","1.9","0.9","4.5","2.5","0.4","0.7","(X)","(X)","5.3","1.0","9.7","2.5","5.4","2.2","3.5","1.7","1.3","1.2","1.0","1.6","(X)","(X)","15.6","2.1","17.7","3.1","26.2","4.7","9.2","2.9","6.6","4.1","11.8","4.6","(X)","(X)","5.7","1.1","3.6","1.5","6.4","2.3","6.4","2.4","6.0","2.9","7.7","4.0","(X)","(X)"
"0500000US04025","Yavapai County, Arizona","87202","3981","27455","3736","18750","2601","24023","2744","8778","1930","8196","2181","18.8","(X)","62.5","3.5","42.1","6.2","65.8","5.8","74.9","5.2","64.6","10.9","84.3","8.4","(X)","(X)","6.0","1.4","8.5","3.1","1.4","1.3","8.0","3.6","6.0","5.6","2.2","2.4","(X)","(X)","8.0","1.8","15.7","4.3","5.5","2.3","4.2","2.1","3.8","4.7","4.0","6.6","(X)","(X)","14.3","3.1","25.8","7.9","15.2","3.7","6.4","2.9","6.1","3.9","5.0","4.2","(X)","(X)","9.2","1.8","7.9","2.6","12.1","4.5","6.5","2.4","19.4","8.2","4.4","3.3","(X)","(X)"
"0500000US04027","Yuma County, Arizona","79447","2880","20099","2729","17075","2200","17254","2281","14834","2118","10185","2082","8.8","(X)","65.8","3.5","44.9","6.8","53.9","7.8","73.0","5.5","84.7","6.4","87.2","7.1","(X)","(X)","2.8","1.1","5.3","2.5","0.9","1.1","2.2","2.1","3.4","2.9","1.0","0.9","(X)","(X)","7.9","2.3","14.0","5.0","12.4","6.9","5.1","2.7","3.2","4.3","0.3","0.4","(X)","(X)","18.6","2.4","32.6","5.7","24.7","5.5","16.9","4.2","3.4","1.7","5.7","4.7","(X)","(X)","4.9","1.4","3.1","1.9","8.1","3.2","2.7","1.9","5.4","3.6","5.8","5.8","(X)","(X)"
"0500000US05007","Benton County, Arkansas","130887","3203","51613","3281","17442","2079","30946","2724","10778","1828","20108","2002","7.8","(X)","77.0","2.3","68.9","3.5","66.9","6.2","87.1","3.3","78.4","7.4","90.1","3.0","(X)","(X)","2.1","0.7","2.4","1.0","1.7","1.6","3.3","1.9","0.1","0.1","0.6","0.6","(X)","(X)","8.3","1.4","14.3","2.5","12.9","4.9","2.2","1.2","0.3","0.4","2.8","2.2","(X)","(X)","7.3","0.9","9.9","1.9","9.1","2.3","4.9","1.8","6.0","3.5","3.6","1.5","(X)","(X)","5.3","1.0","4.4","1.7","9.5","3.8","2.5","1.0","15.3","6.2","2.9","2.3","(X)","(X)"
"0500000US05031","Craighead County, Arkansas","52542","2355","16179","1983","9686","1954","11476","1816","5603","1341","9598","1851","7.3","(X)","66.2","3.8","45.5","6.9","66.6","8.6","76.5","6.7","77.0","12.9","82.2","8.7","(X)","(X)","4.1","1.5","4.3","2.7","1.2","1.2","9.8","5.4","2.7","3.5","0.9","1.5","(X)","(X)","8.5","2.7","18.6","6.0","6.4","5.4","4.8","4.4","0.0","2.9","3.1","2.8","(X)","(X)","15.2","3.0","25.0","6.1","13.6","6.3","7.0","3.7","12.1","10.5","12.1","8.0","(X)","(X)","5.9","2.1","6.6","3.6","12.2","6.9","1.9","1.8","8.1","7.2","1.7","1.9","(X)","(X)"
"0500000US05045","Faulkner County, Arkansas","59857","2527","24924","2491","10863","1851","13122","1930","4656","1061","6292","1317","12.5","(X)","66.9","3.6","49.0","6.2","78.5","6.6","82.9","5.4","66.3","10.5","85.2","7.4","(X)","(X)","3.5","1.3","3.5","1.9","0.5","0.9","3.4","2.6","8.7","7.2","4.5","5.4","(X)","(X)","8.3","2.3","15.0","4.9","6.2","4.3","3.1","2.2","0.0","3.5","2.8","2.6","(X)","(X)","15.2","2.5","25.0","5.3","9.6","4.6","8.0","4.0","7.6","6.1","6.8","4.6","(X)","(X)","6.1","1.4","7.5","2.7","5.2","3.0","2.6","2.1","17.4","7.2","0.7","1.2","(X)","(X)"
"0500000US05051","Garland County, Arkansas","38379","3118","12452","2108","7256","1336","9659","1520","4121","1252","4891","1489","13.1","(X)","70.0","4.3","52.3","7.8","66.8","10.0","87.4","5.7","89.0","9.7","69.4","13.9","(X)","(X)","4.0","1.7","8.1","4.3","1.9","2.3","1.7","1.9","0.5","0.7","3.8","5.0","(X)","(X)","5.3","1.6","7.9","3.9","8.7","6.0","4.2","3.3","0.0","4.0","0.0","3.4","(X)","(X)","14.4","3.7","27.1","8.3","5.8","4.7","4.1","3.2","1.9","3.5","25.2","13.2","(X)","(X)","6.4","2.0","4.6","3.3","16.8","8.5","2.5","1.8","8.5","9.0","1.6","2.8","(X)","(X)"
"0500000US05069","Jefferson County, Arkansas","24892","2308","6822","1237","4242","1454","5537","1300","2267","648","6024","1416","9.8","(X)","57.5","6.0","46.6","11.2","29.3","13.8","61.9","9.7","60.7","20.7","84.6","6.9","(X)","(X)","4.4","2.6","11.6","8.1","0.0","3.9","1.6","1.7","9.1","12.8","0.0","2.7","(X)","(X)","5.4","2.3","4.1","2.4","8.3","6.0","8.9","7.6","0.0","7.1","3.6","3.9","(X)","(X)","26.2","4.4","34.7","9.1","45.6","14.8","24.3","8.5","15.5","12.0","8.9","5.0","(X)","(X)","6.5","3.7","3.0","2.7","16.9","17.6","3.3","3.5","14.7","13.9","2.9","3.2","(X)","(X)"
"0500000US05085","Lonoke County, Arkansas","32360","1854","12596","1578","5726","1074","6902","1153","2732","812","4404","1063","7.5","(X)","67.8","4.5","51.6","6.7","73.0","9.9","74.3","9.0","86.5","9.6","85.9","10.3","(X)","(X)","2.9","1.3","6.1","3.1","0.7","1.1","1.7","2.2","0.0","5.9","0.0","3.7","(X)","(X)","6.3","2.5","7.9","3.7","3.1","2.7","10.2","7.3","1.5","2.5","2.8","3.7","(X)","(X)","20.2","3.5","32.1","6.0","15.9","9.2","13.4","5.9","9.0","8.1","9.4","9.8","(X)","(X)","2.8","1.7","2.3","2.0","7.4","7.5","0.4","0.7","3.0","3.7","1.9","2.3","(X)","(X)"
"0500000US05119","Pulaski County, Arkansas","185869","5076","76713","4884","33819","3328","44269","3385","10939","1625","20129","3028","12.3","(X)","61.6","2.3","48.0","2.8","60.6","4.9","74.0","3.5","63.4","8.5","86.5","4.9","(X)","(X)","3.8","0.9","4.0","1.5","3.4","1.9","4.2","2.1","6.8","3.5","1.0","1.0","(X)","(X)","10.4","1.5","18.0","2.9","7.4","2.4","5.3","1.9","3.5","4.8","2.0","1.7","(X)","(X)","19.3","1.8","26.3","2.7","21.9","4.5","12.4","2.7","10.1","5.4","8.1","4.6","(X)","(X)","5.0","0.9","3.7","1.3","6.7","2.7","4.2","1.8","16.2","6.8","2.4","1.9","(X)","(X)"
"0500000US05125","Saline County, Arkansas","57067","1777","20503","2129","9313","1922","15650","2282","5380","1131","6221","1208","11.0","(X)","66.4","3.5","49.2","5.7","60.2","9.3","77.8","6.1","81.2","8.1","91.0","5.3","(X)","(X)","2.7","1.2","3.2","1.9","2.3","2.4","1.7","1.6","5.8","6.2","1.7","2.7","(X)","(X)","10.5","2.9","19.0","4.6","7.7","5.5","8.0","4.8","1.4","2.3","0.7","1.2","(X)","(X)","16.6","1.9","26.5","4.6","20.5","6.2","10.1","3.4","4.9","5.0","4.3","3.1","(X)","(X)","3.8","1.6","2.1","1.4","9.2","6.9","2.4","1.7","6.7","4.9","2.3","2.8","(X)","(X)"
"0500000US05131","Sebastian County, Arkansas","58090","2303","17789","2210","10764","1439","12546","1987","7182","1664","9809","1759","17.1","(X)","72.0","3.1","60.0","6.3","63.5","8.5","82.5","6.2","68.3","11.5","92.4","3.8","(X)","(X)","4.9","2.0","6.4","4.2","2.3","2.6","6.2","4.1","7.6","8.4","1.8","2.7","(X)","(X)","6.2","1.7","13.3","4.3","4.8","2.8","3.8","2.9","0.0","2.3","2.6","2.3","(X)","(X)","11.6","2.5","19.0","5.2","18.9","6.5","5.0","3.5","8.1","5.9","1.3","1.6","(X)","(X)","5.2","1.4","1.4","1.1","10.5","5.7","2.6","2.0","16.0","10.1","2.0","1.8","(X)","(X)"
"0500000US05143","Washington County, Arkansas","112103","3689","43447","3762","18090","2132","24928","3218","9542","1740","16096","2445","10.1","(X)","68.4","2.9","51.8","4.3","69.5","6.5","76.3","5.3","76.5","10.0","95.1","2.9","(X)","(X)","4.0","1.4","3.5","1.4","4.8","4.1","7.0","3.5","3.5","2.6","0.0","1.0","(X)","(X)","7.3","1.4","12.4","2.9","6.7","4.6","4.8","2.1","2.4","2.4","1.4","2.0","(X)","(X)","15.0","2.1","26.6","4.0","10.8","3.8","9.6","4.4","5.7","3.4","2.5","1.7","(X)","(X)","5.2","1.4","5.8","2.1","8.2","3.8","2.3","1.6","11.8","8.8","0.9","1.3","(X)","(X)"
"0500000US05145","White County, Arkansas","32482","2109","11025","1779","4771","1199","6585","1276","3347","977","6754","1039","7.3","(X)","68.8","4.6","55.7","7.4","58.4","11.9","75.8","11.6","65.0","15.9","92.3","5.1","(X)","(X)","1.3","0.9","0.7","1.1","1.1","1.8","2.7","2.9","0.0","4.9","1.9","2.1","(X)","(X)","6.4","2.4","11.8","5.1","5.7","4.6","4.2","3.1","6.8","7.7","0.0","2.4","(X)","(X)","13.8","4.0","26.5","8.3","12.3","7.5","11.5","9.0","0.4","0.6","2.8","3.2","(X)","(X)","9.8","3.4","5.2","3.9","22.6","13.2","5.8","4.5","27.9","15.8","3.0","3.2","(X)","(X)"
"0500000US06001","Alameda County, California","870985","8163","424933","9240","143848","6817","165118","6336","53734","4454","83352","4924","13.4","(X)","69.8","0.8","63.5","1.0","69.0","2.1","77.1","1.7","79.3","3.3","83.0","2.8","(X)","(X)","2.8","0.3","3.2","0.5","1.9","0.6","3.3","0.8","1.0","0.7","2.5","0.8","(X)","(X)","7.5","0.5","11.6","0.8","4.5","1.1","4.7","0.8","0.9","0.5","2.0","0.9","(X)","(X)","12.5","0.6","15.4","0.8","14.7","1.7","9.9","1.1","4.3","1.4","4.6","1.5","(X)","(X)","7.3","0.5","6.3","0.7","9.9","1.4","5.0","0.8","14.5","3.3","7.8","1.9","(X)","(X)"
"0500000US06007","Butte County, California","98494","3231","34727","3141","21194","2717","23811","3370","8324","2081","10438","1882","15.3","(X)","63.7","2.8","42.9","4.2","62.5","5.6","82.3","4.1","70.1","10.5","87.7","5.4","(X)","(X)","2.9","1.1","5.2","2.2","1.5","1.1","1.8","1.6","0.6","0.9","2.2","2.2","(X)","(X)","8.8","1.7","17.7","2.8","6.8","3.2","4.2","2.5","0.4","0.7","0.5","0.6","(X)","(X)","16.2","2.0","28.0","4.1","16.2","4.4","7.7","2.5","5.0","3.0","5.7","4.0","(X)","(X)","8.4","1.8","6.3","2.1","13.0","3.8","4.1","2.1","24.0","9.8","3.9","3.1","(X)","(X)"
"0500000US06013","Contra Costa County, California","558747","8122","241160","7442","101743","6263","125039","6309","41897","3686","48908","4245","16.5","(X)","67.3","1.2","58.2","1.8","66.8","2.9","77.4","2.3","76.3","3.9","80.0","3.0","(X)","(X)","3.6","0.5","4.9","0.7","2.8","1.1","2.8","0.8","3.1","1.8","1.8","0.8","(X)","(X)","7.8","0.6","12.4","1.1","4.9","1.2","4.8","1.2","2.4","1.3","3.9","2.0","(X)","(X)","13.3","0.8","17.6","1.3","14.1","2.4","9.3","1.6","5.9","1.9","7.2","2.1","(X)","(X)","7.9","0.8","6.9","1.0","11.4","1.9","5.7","1.2","12.2","3.6","7.0","2.2","(X)","(X)"
"0500000US06017","El Dorado County, California","82883","3235","36557","2961","15196","2063","17648","2132","6743","1410","6739","1569","17.1","(X)","60.6","3.0","52.5","4.9","59.6","7.2","73.8","4.8","51.7","10.9","81.1","8.9","(X)","(X)","3.9","1.0","5.2","1.5","0.0","1.2","4.5","2.7","5.8","4.4","2.2","2.3","(X)","(X)","7.4","1.7","11.8","3.2","3.4","2.5","4.0","2.1","3.0","3.3","5.7","8.2","(X)","(X)","17.3","2.3","21.1","3.6","24.1","6.5","11.0","3.6","11.7","6.3","3.5","2.9","(X)","(X)","10.8","1.8","9.4","2.5","12.9","4.7","6.7","3.4","27.9","9.2","7.4","4.2","(X)","(X)"
"0500000US06019","Fresno County, California","411529","6449","120694","5084","78824","4355","96308","4607","65438","4252","50265","3946","15.1","(X)","67.6","1.5","48.3","2.8","60.6","3.5","74.6","2.6","86.8","2.3","86.6","2.7","(X)","(X)","2.4","0.4","3.3","0.8","1.1","0.7","3.4","1.3","1.6","0.7","1.6","0.7","(X)","(X)","5.4","0.5","11.1","1.3","4.9","1.4","3.7","1.1","1.4","0.8","1.1","0.7","(X)","(X)","18.1","1.3","30.4","2.5","23.6","3.2","13.8","1.9","4.4","1.4","5.7","1.5","(X)","(X)","6.5","0.7","6.9","1.2","9.9","1.8","4.6","1.0","5.9","1.6","5.0","1.8","(X)","(X)"
"0500000US06023","Humboldt County, California","60945","3326","21408","2841","13688","2203","14384","1781","6193","1433","5272","1066","19.2","(X)","50.3","3.8","34.8","6.2","46.8","7.7","66.4","8.0","53.2","10.0","74.9","11.4","(X)","(X)","2.6","1.2","3.6","2.4","2.0","1.4","3.3","2.7","0.7","0.8","0.0","3.4","(X)","(X)","7.4","1.7","11.5","3.5","4.1","3.0","9.6","4.5","0.7","1.2","0.9","1.3","(X)","(X)","22.6","3.8","32.0","6.5","27.0","6.2","13.0","6.0","12.1","7.8","10.9","8.5","(X)","(X)","17.2","3.0","18.0","5.1","20.2","8.6","7.7","4.0","33.4","11.5","13.2","8.8","(X)","(X)"
"0500000US06025","Imperial County, California","59899","3621","17279","2346","13508","2272","12911","2576","8533","1585","7668","1586","14.6","(X)","58.2","3.9","29.9","6.9","57.8","8.4","68.5","6.9","83.2","7.0","77.3","8.5","(X)","(X)","2.4","1.4","5.7","3.7","0.7","1.2","1.1","1.4","0.0","2.1","3.1","4.2","(X)","(X)","4.7","1.6","8.7","4.4","2.4","2.1","4.9","2.7","2.3","2.3","1.9","2.3","(X)","(X)","28.0","3.8","47.3","7.7","29.0","6.9","22.5","6.9","8.5","5.3","14.0","7.4","(X)","(X)","6.7","2.0","8.3","3.5","10.2","6.0","3.0","2.4","6.0","6.0","3.8","3.7","(X)","(X)"
"0500000US06029","Kern County, California","341802","6543","89670","5590","65227","4739","69683","4075","72956","4820","44266","4697","12.7","(X)","68.6","1.4","45.6","2.6","59.8","3.9","74.1","3.2","87.2","2.4","88.7","2.4","(X)","(X)","2.8","0.6","3.5","1.3","4.0","1.6","2.3","1.0","1.8","1.2","2.3","1.6","(X)","(X)","4.9","0.7","11.0","1.9","4.7","1.8","3.9","1.4","0.8","0.6","1.1","0.8","(X)","(X)","16.7","1.3","32.7","2.8","21.4","3.0","14.1","2.5","3.6","1.3","3.3","1.5","(X)","(X)","6.9","0.9","7.1","2.0","10.0","2.4","5.6","1.7","6.5","1.8","4.6","2.0","(X)","(X)"
"0500000US06031","Kings County, California","56775","2520","13311","1631","12770","1981","11033","1713","12442","2194","7219","1392","11.6","(X)","63.5","3.4","48.2","6.4","40.9","7.0","67.1","7.4","90.0","4.7","80.1","7.4","(X)","(X)","1.6","0.9","2.8","2.1","0.8","1.3","1.7","1.5","0.1","0.3","3.0","3.5","(X)","(X)","5.6","1.5","14.0","4.6","3.0","2.5","6.9","4.5","1.3","1.3","0.0","2.5","(X)","(X)","24.5","3.1","31.0","7.2","47.6","7.5","19.3","6.5","5.8","3.9","12.2","6.5","(X)","(X)","4.8","1.6","4.0","2.5","7.7","4.1","5.0","3.8","2.8","2.3","4.7","4.1","(X)","(X)"
"0500000US06033","Lake County, California","25086","1830","5635","1076","7120","1392","4560","1182","5015","1282","2756","975","27.5","(X)","58.9","4.1","34.8","10.2","36.6","9.7","73.6","13.4","83.0","9.1","97.3","3.1","(X)","(X)","5.4","3.0","7.2","6.7","7.2","6.3","8.9","8.9","0.0","3.6","1.4","2.5","(X)","(X)","4.2","1.9","8.4","5.8","6.6","4.1","1.7","2.9","0.8","1.4","0.0","6.4","(X)","(X)","21.5","4.8","34.9","11.6","37.2","11.4","13.3","9.5","2.7","4.2","1.3","2.2","(X)","(X)","10.0","3.2","14.7","8.0","12.4","7.4","2.5","3.1","13.5","8.3","0.0","6.4","(X)","(X)"
"0500000US06037","Los Angeles County, California","4974757","19236","1839401","19315","950144","16845","1170783","16726","384594","9849","629835","12058","14.2","(X)","68.8","0.3","57.9","0.6","66.5","0.8","77.3","0.6","71.8","1.3","86.2","0.9","(X)","(X)","4.2","0.2","6.2","0.3","2.2","0.2","3.7","0.3","4.3","0.6","1.9","0.3","(X)","(X)","6.3","0.2","11.3","0.4","3.8","0.3","4.7","0.3","1.5","0.3","1.9","0.3","(X)","(X)","11.3","0.2","15.8","0.4","14.3","0.7","8.2","0.4","5.1","0.6","3.3","0.4","(X)","(X)","9.4","0.2","8.8","0.3","13.2","0.5","6.1","0.5","17.3","1.1","6.7","0.6","(X)","(X)"
"0500000US06039","Madera County, California","59053","3094","13135","1854","12730","2206","12011","1790","13550","2091","7627","1588","13.6","(X)","70.8","3.4","40.6","6.8","64.6","8.3","81.1","6.3","86.7","6.2","88.9","6.4","(X)","(X)","2.8","1.4","4.2","2.6","3.7","3.3","2.2","2.5","2.3","2.6","0.8","1.3","(X)","(X)","5.0","1.3","14.7","4.6","3.2","2.7","2.7","2.0","1.3","1.6","1.5","2.4","(X)","(X)","14.8","2.8","32.5","7.2","23.1","7.8","7.4","3.5","3.1","2.5","2.6","3.5","(X)","(X)","6.6","2.0","8.0","4.1","5.4","3.5","6.6","4.8","6.6","4.8","6.2","5.2","(X)","(X)"
"0500000US06041","Marin County, California","127855","3400","70870","3459","19578","2356","25488","2483","6270","1541","5649","1341","16.9","(X)","56.0","2.8","47.8","3.7","58.6","7.8","69.2","5.3","66.7","10.2","77.1","9.2","(X)","(X)","6.7","1.1","8.1","1.6","2.3","2.2","7.3","2.4","7.9","7.1","0.9","1.5","(X)","(X)","10.6","1.6","14.5","2.4","5.2","3.0","8.3","3.0","0.2","0.5","1.8","3.1","(X)","(X)","10.8","1.5","14.0","2.2","8.7","2.8","6.0","2.4","3.2","3.2","8.3","7.9","(X)","(X)","15.9","2.0","15.6","2.2","25.1","6.6","9.2","3.6","22.0","9.9","11.8","7.1","(X)","(X)"
"0500000US06045","Mendocino County, California","40450","1951","14470","1874","7906","1412","8654","1474","6387","1147","3033","833","18.5","(X)","51.0","4.5","28.8","6.9","48.3","11.7","73.6","7.4","63.2","11.1","73.4","12.7","(X)","(X)","3.4","1.7","6.2","3.9","3.1","4.7","2.4","1.6","0.6","1.0","0.0","5.8","(X)","(X)","7.3","2.0","10.8","4.4","7.6","5.7","7.9","6.1","1.5","1.8","0.0","5.8","(X)","(X)","21.0","3.9","29.7","7.4","32.7","13.2","8.4","4.3","7.9","5.2","11.7","10.9","(X)","(X)","17.4","3.5","24.5","6.8","8.3","4.7","7.6","4.2","26.8","10.9","14.9","8.6","(X)","(X)"
"0500000US06047","Merced County, California","103680","4998","24933","2839","19315","2121","21802","2599","20226","2439","17404","2446","9.3","(X)","70.5","2.6","50.1","5.1","59.7","6.1","72.0","5.3","88.8","3.8","88.4","6.3","(X)","(X)","2.2","0.7","3.9","1.6","2.8","2.4","2.7","1.8","0.8","0.9","0.0","1.0","(X)","(X)","4.8","1.2","9.7","3.0","5.7","2.7","3.2","1.6","2.1","1.9","1.8","2.3","(X)","(X)","16.2","2.1","29.1","5.0","22.9","4.8","15.8","4.9","2.9","2.0","6.0","5.7","(X)","(X)","6.4","1.4","7.1","2.8","8.9","4.1","6.3","2.9","5.4","2.3","3.8","2.8","(X)","(X)"
"0500000US06053","Monterey County, California","191091","3828","54546","3463","38052","3514","37425","2782","40373","3767","20695","2700","10.1","(X)","69.2","1.9","44.6","3.0","65.3","3.5","73.8","4.1","92.5","2.5","87.4","6.0","(X)","(X)","2.6","0.6","5.5","1.5","1.7","0.9","2.0","1.0","0.7","0.5","1.4","1.2","(X)","(X)","4.7","0.7","9.7","1.7","3.8","1.5","5.5","1.7","0.0","0.1","0.5","0.8","(X)","(X)","14.2","1.3","27.8","2.8","16.6","2.9","11.4","3.3","1.4","1.0","4.1","2.4","(X)","(X)","9.3","1.2","12.4","2.1","12.6","2.9","7.3","2.3","5.3","2.1","6.6","5.5","(X)","(X)"
