,State,County_x,Agency Name,Offense Description,Min. year of year_x,Offense Count_x,County_y,Min. year of year_y,Offense Count_y,County,Min. year of year,Offense Count
3359,WI,Washington,Jackson PD,Motor Vehicle Theft,2018,0,Washington,2019,1,Washington,2020,1
3360,WI,Washington,Hartford Township PD,Motor Vehicle Theft,2018,0,Washington,2019,0,Washington,2020,0
3361,WI,Washington,Hartford PD,Motor Vehicle Theft,2018,3,Washington,2019,5,Washington,2020,8
3362,WI,Washington,Germantown PD,Motor Vehicle Theft,2018,7,Washington,2019,5,Washington,2020,7
3363,WI,Washington,West Bend PD,Larceny Theft,2018,488,Washington,2019,478,Washington,2020,465
3364,WI,Washington,Washington Co SO,Larceny Theft,2018,143,Washington,2019,148,Washington,2020,148
3365,WI,Washington,Slinger PD,Larceny Theft,2018,43,Washington,2019,60,Washington,2020,42
3366,WI,Washington,Kewaskum PD,Larceny Theft,2018,27,Washington,2019,26,Washington,2020,21
3367,WI,Washington,Jackson PD,Larceny Theft,2018,73,Washington,2019,89,Washington,2020,28
3368,WI,Washington,Hartford Township PD,Larceny Theft,2018,0,Washington,2019,0,Washington,2020,0
3369,WI,Washington,Hartford PD,Larceny Theft,2018,191,Washington,2019,202,Washington,2020,175
3370,WI,Washington,Germantown PD,Larceny Theft,2018,391,Washington,2019,440,Washington,2020,538
3371,WI,Washington,West Bend PD,Burglary,2018,29,Washington,2019,24,Washington,2020,17
3372,WI,Washington,Washington Co SO,Burglary,2018,37,Washington,2019,37,Washington,2020,29
3373,WI,Washington,Slinger PD,Burglary,2018,5,Washington,2019,4,Washington,2020,4
3374,WI,Washington,Kewaskum PD,Burglary,2018,1,Washington,2019,1,Washington,2020,1
3375,WI,Washington,Jackson PD,Burglary,2018,1,Washington,2019,5,Washington,2020,1
3376,WI,Washington,Hartford Township PD,Burglary,2018,0,Washington,2019,0,Washington,2020,0
3377,WI,Washington,Hartford PD,Burglary,2018,10,Washington,2019,11,Washington,2020,6
3378,WI,Washington,Germantown PD,Burglary,2018,26,Washington,2019,11,Washington,2020,12
3379,WI,Washington,West Bend PD,Aggravated Assault,2018,45,Washington,2019,54,Washington,2020,55
3380,WI,Washington,Washington Co SO,Aggravated Assault,2018,1,Washington,2019,1,Washington,2020,11
3381,WI,Washington,Slinger PD,Aggravated Assault,2018,4,Washington,2019,5,Washington,2020,0
3382,WI,Washington,Kewaskum PD,Aggravated Assault,2018,0,Washington,2019,1,Washington,2020,0
3383,WI,Washington,Jackson PD,Aggravated Assault,2018,0,Washington,2019,7,Washington,2020,5
3384,WI,Washington,Hartford Township PD,Aggravated Assault,2018,0,Washington,2019,0,Washington,2020,0
3385,WI,Washington,Hartford PD,Aggravated Assault,2018,1,Washington,2019,4,Washington,2020,1
3386,WI,Washington,Germantown PD,Aggravated Assault,2018,5,Washington,2019,12,Washington,2020,10
3387,WI,Washington,West Bend PD,Robbery,2018,4,Washington,2019,3,Washington,2020,4
3388,WI,Washington,Washington Co SO,Robbery,2018,1,Washington,2019,1,Washington,2020,2
3389,WI,Washington,Slinger PD,Robbery,2018,3,Washington,2019,0,Washington,2020,0
3390,WI,Washington,Kewaskum PD,Robbery,2018,0,Washington,2019,0,Washington,2020,0
3391,WI,Washington,Jackson PD,Robbery,2018,4,Washington,2019,0,Washington,2020,1
3392,WI,Washington,Hartford Township PD,Robbery,2018,0,Washington,2019,0,Washington,2020,0
3393,WI,Washington,Hartford PD,Robbery,2018,4,Washington,2019,1,Washington,2020,3
3394,WI,Washington,Germantown PD,Robbery,2018,1,Washington,2019,1,Washington,2020,6
3395,WI,Washington,West Bend PD,Rape - revised 2017,2018,7,Washington,2019,13,Washington,2020,15
3396,WI,Washington,Washington Co SO,Rape - revised 2017,2018,4,Washington,2019,5,Washington,2020,3
3397,WI,Washington,Slinger PD,Rape - revised 2017,2018,3,Washington,2019,0,Washington,2020,2
3398,WI,Washington,Kewaskum PD,Rape - revised 2017,2018,1,Washington,2019,1,Washington,2020,2
3399,WI,Washington,Jackson PD,Rape - revised 2017,2018,3,Washington,2019,2,Washington,2020,0
3400,WI,Washington,Hartford Township PD,Rape - revised 2017,2018,0,Washington,2019,0,Washington,2020,0
3401,WI,Washington,Hartford PD,Rape - revised 2017,2018,12,Washington,2019,5,Washington,2020,13
3402,WI,Washington,Germantown PD,Rape - revised 2017,2018,2,Washington,2019,3,Washington,2020,0
3403,WI,Washington,West Bend PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3404,WI,Washington,Washington Co SO,Homicide,2018,0,Washington,2019,0,Washington,2020,1
3405,WI,Washington,Slinger PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3406,WI,Washington,Kewaskum PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3407,WI,Washington,Jackson PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3408,WI,Washington,Hartford Township PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3409,WI,Washington,Hartford PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3410,WI,Washington,Germantown PD,Homicide,2018,0,Washington,2019,0,Washington,2020,0
3411,WI,Waukesha,Waukesha PD,Simple Assault,2018,221,Waukesha,2019,184,Waukesha,2020,213
3412,WI,Waukesha,Waukesha Co SO,Simple Assault,2018,68,Waukesha,2019,63,Waukesha,2020,229
3413,WI,Waukesha,Summit PD,Simple Assault,2018,5,Waukesha,2019,4,Waukesha,2020,4
3414,WI,Waukesha,Pewaukee PD,Simple Assault,2018,23,Waukesha,2019,20,Waukesha,2020,18
3415,WI,Waukesha,Oconomowoc Town PD,Simple Assault,2018,1,Waukesha,2019,3,Waukesha,2020,3
3416,WI,Waukesha,Oconomowoc PD,Simple Assault,2018,16,Waukesha,2019,17,Waukesha,2020,18
3417,WI,Waukesha,Oconomowoc Lake PD,Simple Assault,2018,0,Waukesha,2019,0,Waukesha,2020,0
3418,WI,Waukesha,North Prairie,Simple Assault,2018,0,Waukesha,2019,0,Waukesha,2020,1
3419,WI,Waukesha,New Berlin PD,Simple Assault,2018,63,Waukesha,2019,79,Waukesha,2020,46
3420,WI,Waukesha,Muskego PD,Simple Assault,2018,14,Waukesha,2019,24,Waukesha,2020,20
3421,WI,Waukesha,Mukwonago Town PD,Simple Assault,2018,4,Waukesha,2019,1,Waukesha,2020,0
3422,WI,Waukesha,Mukwonago PD,Simple Assault,2018,16,Waukesha,2019,12,Waukesha,2020,17
3423,WI,Waukesha,Menomonee Falls PD,Simple Assault,2018,18,Waukesha,2019,18,Waukesha,2020,43
3424,WI,Waukesha,Hartland PD,Simple Assault,2018,5,Waukesha,2019,4,Waukesha,2020,17
3425,WI,Waukesha,Elm Grove PD,Simple Assault,2018,13,Waukesha,2019,5,Waukesha,2020,12
3426,WI,Waukesha,Eagle PD,Simple Assault,2018,2,Waukesha,2019,1,Waukesha,2020,3
3427,WI,Waukesha,Delafield PD,Simple Assault,2018,6,Waukesha,2019,7,Waukesha,2020,3
3428,WI,Waukesha,Chenequa PD,Simple Assault,2018,0,Waukesha,2019,0,Waukesha,2020,1
3429,WI,Waukesha,Butler PD,Simple Assault,2018,2,Waukesha,2019,4,Waukesha,2020,16
3430,WI,Waukesha,Brookfield Town PD,Simple Assault,2018,3,Waukesha,2019,5,Waukesha,2020,3
3431,WI,Waukesha,Brookfield PD,Simple Assault,2018,33,Waukesha,2019,32,Waukesha,2020,19
3432,WI,Waukesha,Big Bend PD,Simple Assault,2018,3,Waukesha,2019,6,Waukesha,2020,2
3433,WI,Waukesha,Waukesha PD,Arson,2018,1,Waukesha,2019,5,Waukesha,2020,0
3434,WI,Waukesha,Waukesha Co SO,Arson,2018,2,Waukesha,2019,0,Waukesha,2020,3
3435,WI,Waukesha,Summit PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,1
3436,WI,Waukesha,Pewaukee PD,Arson,2018,0,Waukesha,2019,1,Waukesha,2020,1
3437,WI,Waukesha,Oconomowoc Town PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3438,WI,Waukesha,Oconomowoc PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3439,WI,Waukesha,Oconomowoc Lake PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3440,WI,Waukesha,North Prairie,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3441,WI,Waukesha,New Berlin PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3442,WI,Waukesha,Muskego PD,Arson,2018,0,Waukesha,2019,1,Waukesha,2020,0
3443,WI,Waukesha,Mukwonago Town PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3444,WI,Waukesha,Mukwonago PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,1
3445,WI,Waukesha,Menomonee Falls PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3446,WI,Waukesha,Hartland PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3447,WI,Waukesha,Elm Grove PD,Arson,2018,1,Waukesha,2019,0,Waukesha,2020,1
3448,WI,Waukesha,Eagle PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3449,WI,Waukesha,Delafield PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3450,WI,Waukesha,Chenequa PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3451,WI,Waukesha,Butler PD,Arson,2018,0,Waukesha,2019,1,Waukesha,2020,0
3452,WI,Waukesha,Brookfield Town PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3453,WI,Waukesha,Brookfield PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3454,WI,Waukesha,Big Bend PD,Arson,2018,0,Waukesha,2019,0,Waukesha,2020,0
3455,WI,Waukesha,Waukesha PD,Motor Vehicle Theft,2018,49,Waukesha,2019,38,Waukesha,2020,56
3456,WI,Waukesha,Waukesha Co SO,Motor Vehicle Theft,2018,24,Waukesha,2019,18,Waukesha,2020,29
3457,WI,Waukesha,Summit PD,Motor Vehicle Theft,2018,2,Waukesha,2019,0,Waukesha,2020,1
3458,WI,Waukesha,Pewaukee PD,Motor Vehicle Theft,2018,6,Waukesha,2019,1,Waukesha,2020,6
3459,WI,Waukesha,Oconomowoc Town PD,Motor Vehicle Theft,2018,2,Waukesha,2019,0,Waukesha,2020,4
3460,WI,Waukesha,Oconomowoc PD,Motor Vehicle Theft,2018,3,Waukesha,2019,3,Waukesha,2020,6
3461,WI,Waukesha,Oconomowoc Lake PD,Motor Vehicle Theft,2018,0,Waukesha,2019,0,Waukesha,2020,0
3462,WI,Waukesha,North Prairie,Motor Vehicle Theft,2018,0,Waukesha,2019,0,Waukesha,2020,0
3463,WI,Waukesha,New Berlin PD,Motor Vehicle Theft,2018,13,Waukesha,2019,13,Waukesha,2020,13
3464,WI,Waukesha,Muskego PD,Motor Vehicle Theft,2018,5,Waukesha,2019,4,Waukesha,2020,13
3465,WI,Waukesha,Mukwonago Town PD,Motor Vehicle Theft,2018,0,Waukesha,2019,0,Waukesha,2020,0
3466,WI,Waukesha,Mukwonago PD,Motor Vehicle Theft,2018,2,Waukesha,2019,1,Waukesha,2020,0
3467,WI,Waukesha,Menomonee Falls PD,Motor Vehicle Theft,2018,29,Waukesha,2019,11,Waukesha,2020,21
3468,WI,Waukesha,Hartland PD,Motor Vehicle Theft,2018,1,Waukesha,2019,1,Waukesha,2020,0
3469,WI,Waukesha,Elm Grove PD,Motor Vehicle Theft,2018,4,Waukesha,2019,0,Waukesha,2020,2
3470,WI,Waukesha,Eagle PD,Motor Vehicle Theft,2018,0,Waukesha,2019,0,Waukesha,2020,0
3471,WI,Waukesha,Delafield PD,Motor Vehicle Theft,2018,3,Waukesha,2019,3,Waukesha,2020,1
3472,WI,Waukesha,Chenequa PD,Motor Vehicle Theft,2018,0,Waukesha,2019,0,Waukesha,2020,0
3473,WI,Waukesha,Butler PD,Motor Vehicle Theft,2018,11,Waukesha,2019,8,Waukesha,2020,5
3474,WI,Waukesha,Brookfield Town PD,Motor Vehicle Theft,2018,2,Waukesha,2019,5,Waukesha,2020,1
3475,WI,Waukesha,Brookfield PD,Motor Vehicle Theft,2018,19,Waukesha,2019,15,Waukesha,2020,12
3476,WI,Waukesha,Big Bend PD,Motor Vehicle Theft,2018,1,Waukesha,2019,4,Waukesha,2020,3
3477,WI,Waukesha,Waukesha PD,Larceny Theft,2018,618,Waukesha,2019,575,Waukesha,2020,477
3478,WI,Waukesha,Waukesha Co SO,Larceny Theft,2018,237,Waukesha,2019,250,Waukesha,2020,228
3479,WI,Waukesha,Summit PD,Larceny Theft,2018,28,Waukesha,2019,28,Waukesha,2020,17
3480,WI,Waukesha,Pewaukee PD,Larceny Theft,2018,92,Waukesha,2019,77,Waukesha,2020,138
3481,WI,Waukesha,Oconomowoc Town PD,Larceny Theft,2018,6,Waukesha,2019,16,Waukesha,2020,4
3482,WI,Waukesha,Oconomowoc PD,Larceny Theft,2018,118,Waukesha,2019,117,Waukesha,2020,126
3483,WI,Waukesha,Oconomowoc Lake PD,Larceny Theft,2018,8,Waukesha,2019,4,Waukesha,2020,2
3484,WI,Waukesha,North Prairie,Larceny Theft,2018,3,Waukesha,2019,7,Waukesha,2020,4
3485,WI,Waukesha,New Berlin PD,Larceny Theft,2018,368,Waukesha,2019,423,Waukesha,2020,438
3486,WI,Waukesha,Muskego PD,Larceny Theft,2018,129,Waukesha,2019,78,Waukesha,2020,108
3487,WI,Waukesha,Mukwonago Town PD,Larceny Theft,2018,3,Waukesha,2019,4,Waukesha,2020,10
3488,WI,Waukesha,Mukwonago PD,Larceny Theft,2018,101,Waukesha,2019,84,Waukesha,2020,78
3489,WI,Waukesha,Menomonee Falls PD,Larceny Theft,2018,355,Waukesha,2019,287,Waukesha,2020,309
3490,WI,Waukesha,Hartland PD,Larceny Theft,2018,52,Waukesha,2019,39,Waukesha,2020,34
3491,WI,Waukesha,Elm Grove PD,Larceny Theft,2018,54,Waukesha,2019,46,Waukesha,2020,111
3492,WI,Waukesha,Eagle PD,Larceny Theft,2018,7,Waukesha,2019,10,Waukesha,2020,11
3493,WI,Waukesha,Delafield PD,Larceny Theft,2018,87,Waukesha,2019,101,Waukesha,2020,129
3494,WI,Waukesha,Chenequa PD,Larceny Theft,2018,3,Waukesha,2019,1,Waukesha,2020,2
3495,WI,Waukesha,Butler PD,Larceny Theft,2018,70,Waukesha,2019,55,Waukesha,2020,50
3496,WI,Waukesha,Brookfield Town PD,Larceny Theft,2018,102,Waukesha,2019,93,Waukesha,2020,91
3497,WI,Waukesha,Brookfield PD,Larceny Theft,2018,734,Waukesha,2019,604,Waukesha,2020,602
3498,WI,Waukesha,Big Bend PD,Larceny Theft,2018,19,Waukesha,2019,19,Waukesha,2020,13
3499,WI,Waukesha,Waukesha PD,Burglary,2018,83,Waukesha,2019,77,Waukesha,2020,62
3500,WI,Waukesha,Waukesha Co SO,Burglary,2018,59,Waukesha,2019,37,Waukesha,2020,25
3501,WI,Waukesha,Summit PD,Burglary,2018,5,Waukesha,2019,4,Waukesha,2020,8
3502,WI,Waukesha,Pewaukee PD,Burglary,2018,8,Waukesha,2019,11,Waukesha,2020,3
3503,WI,Waukesha,Oconomowoc Town PD,Burglary,2018,2,Waukesha,2019,1,Waukesha,2020,3
3504,WI,Waukesha,Oconomowoc PD,Burglary,2018,12,Waukesha,2019,7,Waukesha,2020,3
3505,WI,Waukesha,Oconomowoc Lake PD,Burglary,2018,0,Waukesha,2019,0,Waukesha,2020,0
3506,WI,Waukesha,North Prairie,Burglary,2018,1,Waukesha,2019,0,Waukesha,2020,0
3507,WI,Waukesha,New Berlin PD,Burglary,2018,54,Waukesha,2019,32,Waukesha,2020,23
3508,WI,Waukesha,Muskego PD,Burglary,2018,14,Waukesha,2019,3,Waukesha,2020,90
3509,WI,Waukesha,Mukwonago Town PD,Burglary,2018,0,Waukesha,2019,1,Waukesha,2020,1
3510,WI,Waukesha,Mukwonago PD,Burglary,2018,9,Waukesha,2019,2,Waukesha,2020,0
3511,WI,Waukesha,Menomonee Falls PD,Burglary,2018,24,Waukesha,2019,33,Waukesha,2020,21
3512,WI,Waukesha,Hartland PD,Burglary,2018,8,Waukesha,2019,6,Waukesha,2020,1
3513,WI,Waukesha,Elm Grove PD,Burglary,2018,1,Waukesha,2019,3,Waukesha,2020,5
3514,WI,Waukesha,Eagle PD,Burglary,2018,1,Waukesha,2019,2,Waukesha,2020,0
3515,WI,Waukesha,Delafield PD,Burglary,2018,6,Waukesha,2019,4,Waukesha,2020,7
3516,WI,Waukesha,Chenequa PD,Burglary,2018,0,Waukesha,2019,0,Waukesha,2020,0
3517,WI,Waukesha,Butler PD,Burglary,2018,1,Waukesha,2019,2,Waukesha,2020,2
3518,WI,Waukesha,Brookfield Town PD,Burglary,2018,6,Waukesha,2019,4,Waukesha,2020,9
3519,WI,Waukesha,Brookfield PD,Burglary,2018,62,Waukesha,2019,72,Waukesha,2020,38
3520,WI,Waukesha,Big Bend PD,Burglary,2018,2,Waukesha,2019,3,Waukesha,2020,2
3521,WI,Waukesha,Waukesha PD,Aggravated Assault,2018,40,Waukesha,2019,33,Waukesha,2020,84
3522,WI,Waukesha,Waukesha Co SO,Aggravated Assault,2018,53,Waukesha,2019,57,Waukesha,2020,26
3523,WI,Waukesha,Summit PD,Aggravated Assault,2018,5,Waukesha,2019,7,Waukesha,2020,3
3524,WI,Waukesha,Pewaukee PD,Aggravated Assault,2018,2,Waukesha,2019,1,Waukesha,2020,2
3525,WI,Waukesha,Oconomowoc Town PD,Aggravated Assault,2018,1,Waukesha,2019,1,Waukesha,2020,1
3526,WI,Waukesha,Oconomowoc PD,Aggravated Assault,2018,6,Waukesha,2019,6,Waukesha,2020,10
3527,WI,Waukesha,Oconomowoc Lake PD,Aggravated Assault,2018,0,Waukesha,2019,0,Waukesha,2020,0
3528,WI,Waukesha,North Prairie,Aggravated Assault,2018,0,Waukesha,2019,2,Waukesha,2020,0
3529,WI,Waukesha,New Berlin PD,Aggravated Assault,2018,11,Waukesha,2019,10,Waukesha,2020,15
3530,WI,Waukesha,Muskego PD,Aggravated Assault,2018,8,Waukesha,2019,4,Waukesha,2020,7
3531,WI,Waukesha,Mukwonago Town PD,Aggravated Assault,2018,3,Waukesha,2019,5,Waukesha,2020,3
3532,WI,Waukesha,Mukwonago PD,Aggravated Assault,2018,2,Waukesha,2019,1,Waukesha,2020,6
3533,WI,Waukesha,Menomonee Falls PD,Aggravated Assault,2018,10,Waukesha,2019,20,Waukesha,2020,9
3534,WI,Waukesha,Hartland PD,Aggravated Assault,2018,1,Waukesha,2019,6,Waukesha,2020,1
3535,WI,Waukesha,Elm Grove PD,Aggravated Assault,2018,1,Waukesha,2019,5,Waukesha,2020,0
3536,WI,Waukesha,Eagle PD,Aggravated Assault,2018,0,Waukesha,2019,0,Waukesha,2020,0
3537,WI,Waukesha,Delafield PD,Aggravated Assault,2018,2,Waukesha,2019,1,Waukesha,2020,1
3538,WI,Waukesha,Chenequa PD,Aggravated Assault,2018,0,Waukesha,2019,0,Waukesha,2020,0
3539,WI,Waukesha,Butler PD,Aggravated Assault,2018,6,Waukesha,2019,1,Waukesha,2020,2
3540,WI,Waukesha,Brookfield Town PD,Aggravated Assault,2018,4,Waukesha,2019,6,Waukesha,2020,8
3541,WI,Waukesha,Brookfield PD,Aggravated Assault,2018,6,Waukesha,2019,11,Waukesha,2020,16
3542,WI,Waukesha,Big Bend PD,Aggravated Assault,2018,2,Waukesha,2019,0,Waukesha,2020,3
3543,WI,Waukesha,Waukesha PD,Robbery,2018,13,Waukesha,2019,8,Waukesha,2020,21
3544,WI,Waukesha,Waukesha Co SO,Robbery,2018,3,Waukesha,2019,0,Waukesha,2020,3
3545,WI,Waukesha,Summit PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3546,WI,Waukesha,Pewaukee PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3547,WI,Waukesha,Oconomowoc Town PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3548,WI,Waukesha,Oconomowoc PD,Robbery,2018,0,Waukesha,2019,1,Waukesha,2020,0
3549,WI,Waukesha,Oconomowoc Lake PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3550,WI,Waukesha,North Prairie,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3551,WI,Waukesha,New Berlin PD,Robbery,2018,3,Waukesha,2019,3,Waukesha,2020,3
3552,WI,Waukesha,Muskego PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,2
3553,WI,Waukesha,Mukwonago Town PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3554,WI,Waukesha,Mukwonago PD,Robbery,2018,1,Waukesha,2019,0,Waukesha,2020,0
3555,WI,Waukesha,Menomonee Falls PD,Robbery,2018,9,Waukesha,2019,6,Waukesha,2020,8
3556,WI,Waukesha,Hartland PD,Robbery,2018,1,Waukesha,2019,0,Waukesha,2020,0
3557,WI,Waukesha,Elm Grove PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3558,WI,Waukesha,Eagle PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3559,WI,Waukesha,Delafield PD,Robbery,2018,1,Waukesha,2019,1,Waukesha,2020,0
3560,WI,Waukesha,Chenequa PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3561,WI,Waukesha,Butler PD,Robbery,2018,1,Waukesha,2019,1,Waukesha,2020,2
3562,WI,Waukesha,Brookfield Town PD,Robbery,2018,4,Waukesha,2019,0,Waukesha,2020,3
3563,WI,Waukesha,Brookfield PD,Robbery,2018,20,Waukesha,2019,14,Waukesha,2020,10
3564,WI,Waukesha,Big Bend PD,Robbery,2018,0,Waukesha,2019,0,Waukesha,2020,0
3565,WI,Waukesha,Waukesha PD,Rape - revised 2017,2018,37,Waukesha,2019,25,Waukesha,2020,17
3566,WI,Waukesha,Waukesha Co SO,Rape - revised 2017,2018,0,Waukesha,2019,1,Waukesha,2020,16
3567,WI,Waukesha,Summit PD,Rape - revised 2017,2018,1,Waukesha,2019,6,Waukesha,2020,5
3568,WI,Waukesha,Pewaukee PD,Rape - revised 2017,2018,4,Waukesha,2019,3,Waukesha,2020,2
3569,WI,Waukesha,Oconomowoc Town PD,Rape - revised 2017,2018,0,Waukesha,2019,2,Waukesha,2020,0
3570,WI,Waukesha,Oconomowoc PD,Rape - revised 2017,2018,1,Waukesha,2019,6,Waukesha,2020,2
3571,WI,Waukesha,Oconomowoc Lake PD,Rape - revised 2017,2018,0,Waukesha,2019,0,Waukesha,2020,0
3572,WI,Waukesha,North Prairie,Rape - revised 2017,2018,0,Waukesha,2019,0,Waukesha,2020,0
3573,WI,Waukesha,New Berlin PD,Rape - revised 2017,2018,1,Waukesha,2019,8,Waukesha,2020,9
3574,WI,Waukesha,Muskego PD,Rape - revised 2017,2018,1,Waukesha,2019,3,Waukesha,2020,0
3575,WI,Waukesha,Mukwonago Town PD,Rape - revised 2017,2018,0,Waukesha,2019,0,Waukesha,2020,1
3576,WI,Waukesha,Mukwonago PD,Rape - revised 2017,2018,2,Waukesha,2019,1,Waukesha,2020,2
3577,WI,Waukesha,Menomonee Falls PD,Rape - revised 2017,2018,1,Waukesha,2019,2,Waukesha,2020,3
3578,WI,Waukesha,Hartland PD,Rape - revised 2017,2018,1,Waukesha,2019,3,Waukesha,2020,1
3579,WI,Waukesha,Elm Grove PD,Rape - revised 2017,2018,2,Waukesha,2019,0,Waukesha,2020,2
3580,WI,Waukesha,Eagle PD,Rape - revised 2017,2018,0,Waukesha,2019,1,Waukesha,2020,0
3581,WI,Waukesha,Delafield PD,Rape - revised 2017,2018,0,Waukesha,2019,2,Waukesha,2020,0
3582,WI,Waukesha,Chenequa PD,Rape - revised 2017,2018,0,Waukesha,2019,0,Waukesha,2020,0
3583,WI,Waukesha,Butler PD,Rape - revised 2017,2018,2,Waukesha,2019,0,Waukesha,2020,1
3584,WI,Waukesha,Brookfield Town PD,Rape - revised 2017,2018,1,Waukesha,2019,0,Waukesha,2020,2
3585,WI,Waukesha,Brookfield PD,Rape - revised 2017,2018,3,Waukesha,2019,6,Waukesha,2020,6
3586,WI,Waukesha,Big Bend PD,Rape - revised 2017,2018,1,Waukesha,2019,0,Waukesha,2020,0
3587,WI,Waukesha,Waukesha PD,Homicide,2018,2,Waukesha,2019,1,Waukesha,2020,1
3588,WI,Waukesha,Waukesha Co SO,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,6
3589,WI,Waukesha,Summit PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3590,WI,Waukesha,Pewaukee PD,Homicide,2018,1,Waukesha,2019,0,Waukesha,2020,0
3591,WI,Waukesha,Oconomowoc Town PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3592,WI,Waukesha,Oconomowoc PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3593,WI,Waukesha,Oconomowoc Lake PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3594,WI,Waukesha,North Prairie,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3595,WI,Waukesha,New Berlin PD,Homicide,2018,0,Waukesha,2019,2,Waukesha,2020,0
3596,WI,Waukesha,Muskego PD,Homicide,2018,1,Waukesha,2019,0,Waukesha,2020,0
3597,WI,Waukesha,Mukwonago Town PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3598,WI,Waukesha,Mukwonago PD,Homicide,2018,0,Waukesha,2019,1,Waukesha,2020,0
3599,WI,Waukesha,Menomonee Falls PD,Homicide,2018,1,Waukesha,2019,0,Waukesha,2020,2
3600,WI,Waukesha,Hartland PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3601,WI,Waukesha,Elm Grove PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3602,WI,Waukesha,Eagle PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3603,WI,Waukesha,Delafield PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3604,WI,Waukesha,Chenequa PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3605,WI,Waukesha,Butler PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3606,WI,Waukesha,Brookfield Town PD,Homicide,2018,1,Waukesha,2019,0,Waukesha,2020,0
3607,WI,Waukesha,Brookfield PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3608,WI,Waukesha,Big Bend PD,Homicide,2018,0,Waukesha,2019,0,Waukesha,2020,0
3609,WI,Waupaca,Waupaca PD,Simple Assault,2018,24,Waupaca,2019,15,Waupaca,2020,50
3610,WI,Waupaca,Waupaca Co SO,Simple Assault,2018,59,Waupaca,2019,72,Waupaca,2020,79
3611,WI,Waupaca,New London PD,Simple Assault,2018,20,Waupaca,2019,19,Waupaca,2020,17
3612,WI,Waupaca,Marion PD,Simple Assault,2018,3,Waupaca,2019,0,Waupaca,2020,4
3613,WI,Waupaca,Manawa PD,Simple Assault,2018,2,Waupaca,2019,1,Waupaca,2020,2
3614,WI,Waupaca,Clintonville PD,Simple Assault,2018,18,Waupaca,2019,16,Waupaca,2020,22
3615,WI,Waupaca,Waupaca PD,Arson,2018,0,Waupaca,2019,0,Waupaca,2020,0
3616,WI,Waupaca,Waupaca Co SO,Arson,2018,0,Waupaca,2019,0,Waupaca,2020,0
3617,WI,Waupaca,New London PD,Arson,2018,0,Waupaca,2019,0,Waupaca,2020,1
3618,WI,Waupaca,Marion PD,Arson,2018,0,Waupaca,2019,0,Waupaca,2020,0
